Review,Positive,Negative,Neutral,Compound,Sentiment
"""white casts but again I'm a pale person""",0.0,0.0,1.0,0.0,Neutral
"""so that's something that you might want""",0.178,0.0,0.822,0.0772,Positive
"""to consider like if you have darker skin""",0.263,0.0,0.737,0.3612,Positive
"""they also this is the tent net you had""",0.0,0.0,1.0,0.0,Neutral
"""the natural color but they have a golden""",0.226,0.0,0.774,0.1901,Positive
"""color that's even darker than this one""",0.0,0.0,1.0,0.0,Neutral
"""so I would consider going for the darker""",0.0,0.0,1.0,0.0,Neutral
"""color so that you don't have to deal""",0.0,0.0,1.0,0.0,Neutral
"""with the white cast that some sometimes""",0.0,0.0,1.0,0.0,Neutral
"""sunscreens have the back white cast kind""",0.362,0.0,0.638,0.5267,Positive
"""of means that the sunscreen has some""",0.0,0.0,1.0,0.0,Neutral
"""good protection in there that's you know""",0.326,0.0,0.674,0.4404,Positive
"""doing something protecting me I don't""",0.0,0.0,1.0,0.0,Neutral
"""hate the white cast in sunscreens I""",0.0,0.381,0.619,-0.5719,Negative
"""always can you know even it out with""",0.0,0.0,1.0,0.0,Neutral
"""some powder on top my mineral powder is""",0.205,0.0,0.795,0.2023,Positive
"""plus about SPF 20 in it you can read""",0.0,0.0,1.0,0.0,Neutral
"""about it on my blog or I'll provide a""",0.0,0.0,1.0,0.0,Neutral
"""link below it's very important that you""",0.259,0.0,0.741,0.2716,Positive
"""wear sunscreen and throughout the day if""",0.0,0.0,1.0,0.0,Neutral
"""you need to reapply your sunscreen I'm""",0.0,0.0,1.0,0.0,Neutral
"""gonna do a shout out for the spray""",0.0,0.0,1.0,0.0,Neutral
"""sunscreen from the Hydra bio range it's""",0.0,0.0,1.0,0.0,Neutral
"""not in the photo derm range but it's""",0.0,0.0,1.0,0.0,Neutral
"""really really good plus the Hydra by a""",0.332,0.0,0.668,0.5379,Positive
"""perfect ur SPF 30 is also an amazing""",0.556,0.0,0.444,0.8176,Positive
"""everyday product for you know spring and""",0.0,0.0,1.0,0.0,Neutral
"""winter like when you're not really out""",0.294,0.0,0.706,0.3612,Positive
"""or like you're not leaving the house""",0.294,0.0,0.706,0.3612,Positive
"""this is the product I like to wear SPF""",0.263,0.0,0.737,0.3612,Positive
"""30 minimum even when I don't leave the""",0.161,0.0,0.839,0.0382,Neutral
"""house that's how legit I am too legit to""",0.0,0.0,1.0,0.0,Neutral
"""quit and I like to carry this one around""",0.263,0.0,0.737,0.3612,Positive
"""with me in my bag so that I can reapply""",0.0,0.0,1.0,0.0,Neutral
"""throughout the day like on my body""",0.294,0.0,0.706,0.3612,Positive
"""specifically I really like this and what""",0.358,0.0,0.642,0.4201,Positive
"""I recommend you do with in terms of""",0.263,0.0,0.737,0.3612,Positive
"""makeup like if you're wearing makeup""",0.333,0.0,0.667,0.3612,Positive
"""throughout the day I know you don't want""",0.0,0.169,0.831,-0.0572,Negative
"""to glob on more sunscreen right that's""",0.0,0.0,1.0,0.0,Neutral
"""just gonna ruin your makeup and might""",0.0,0.388,0.612,-0.5859,Negative
"""feel gross and sticky and ridiculous so""",0.0,0.528,0.472,-0.6808,Negative
"""you can either do a fine mist of this""",0.205,0.0,0.795,0.2023,Positive
"""but I prefer to just dust my face very""",0.0,0.0,1.0,0.0,Neutral
"""generously with a powder that has SPF 20""",0.318,0.0,0.682,0.4215,Positive
"""minimum in it and broad-spectrum UVA""",0.0,0.0,1.0,0.0,Neutral
"""protection because mineral powders often""",0.0,0.0,1.0,0.0,Neutral
"""come with zinc oxide titanium dioxide""",0.0,0.0,1.0,0.0,Neutral
"""which is mineral sunscreen protection""",0.0,0.0,1.0,0.0,Neutral
"""and it's really really good so you can""",0.332,0.0,0.668,0.5379,Positive
"""just be very generous with the powder""",0.375,0.0,0.625,0.5563,Positive
"""throughout the day that has sun""",0.0,0.0,1.0,0.0,Neutral
"""protection in it so that you are""",0.0,0.0,1.0,0.0,Neutral
"""reapplying so that you're continuing to""",0.0,0.0,1.0,0.0,Neutral
"""be protected from the uva and UVB rays""",0.293,0.0,0.707,0.4404,Positive
"""you don't want to eat your skin that's""",0.0,0.149,0.851,-0.0572,Negative
"""going to equal terrible skin i hope you""",0.264,0.282,0.455,-0.0516,Negative
"""really enjoyed this sunscreen video my""",0.418,0.0,0.582,0.5563,Positive
"""dream come true a video about just""",0.545,0.0,0.455,0.5859,Positive
"""sunscreen but i try and wear if you need""",0.0,0.0,1.0,0.0,Neutral
"""help choosing the right sunscreen for""",0.351,0.0,0.649,0.4019,Positive
"""you or if you need help like customizing""",0.464,0.0,0.536,0.6369,Positive
"""your skincare routine because everyone's""",0.0,0.0,1.0,0.0,Neutral
"""skin is different and i understand that""",0.0,0.0,1.0,0.0,Neutral
"""choosing a good product can be super""",0.63,0.0,0.37,0.7783,Positive
"""confusing and super annoying and""",0.371,0.438,0.19,0.0772,Positive
"""frustrating and instead of you know""",0.0,0.367,0.633,-0.4404,Negative
"""wasting""",0.0,0.0,1.0,0.0,Neutral
"""money and getting like really frustrated""",0.245,0.362,0.392,-0.2944,Negative
"""with the process we just actually work""",0.0,0.0,1.0,0.0,Neutral
"""with me have a routine review service""",0.0,0.0,1.0,0.0,Neutral
"""where I work directly with clients like""",0.333,0.0,0.667,0.3612,Positive
"""literally over Skype we chat we see each""",0.0,0.0,1.0,0.0,Neutral
"""other where I learn everything about""",0.0,0.0,1.0,0.0,Neutral
"""your skin type and curate like a""",0.294,0.0,0.706,0.3612,Positive
"""customized am/pm skin care routine we""",0.39,0.0,0.61,0.4939,Positive
"""talk about makeup everything that you""",0.0,0.0,1.0,0.0,Neutral
"""need to put on your skin and then""",0.0,0.0,1.0,0.0,Neutral
"""there's no guesswork there's no""",0.0,0.595,0.405,-0.5267,Negative
"""frustration there's no wasted money""",0.0,0.81,0.19,-0.8176,Negative
"""there's no clogged pores which that is""",0.0,0.268,0.732,-0.296,Negative
"""so so you can check that out below i""",0.0,0.0,1.0,0.0,Neutral
"""have a link to my routine review service""",0.0,0.0,1.0,0.0,Neutral
"""and if you like this video give me a""",0.238,0.0,0.762,0.3612,Positive
"""thumbs up let me know if you've tried""",0.0,0.0,1.0,0.0,Neutral
"""any of these products in the comments""",0.0,0.0,1.0,0.0,Neutral
"""below i would love to hear what you""",0.412,0.0,0.588,0.6369,Positive
"""think and i'm also doing like daily""",0.294,0.0,0.706,0.3612,Positive
"""almost instagram live videos where you""",0.0,0.0,1.0,0.0,Neutral
"""can ask me questions live every day I""",0.0,0.0,1.0,0.0,Neutral
"""call my daily powwow so that was a lot""",0.0,0.0,1.0,0.0,Neutral
"""of information you're like my dad links""",0.294,0.0,0.706,0.3612,Positive
"""below this video thank you so much for""",0.263,0.0,0.737,0.3612,Positive
"""watching I will talk to you soon this""",0.0,0.0,1.0,0.0,Neutral
"""was a winner pop the pimple bathtub""",0.432,0.0,0.568,0.5859,Positive
"""hello""",0.0,0.0,1.0,0.0,Neutral
"""welcome back to my channel if you are""",0.3,0.0,0.7,0.4588,Positive
"""here and you are new""",0.0,0.0,1.0,0.0,Neutral
"""your comment as well today we'll be""",0.259,0.0,0.741,0.2732,Positive
"""talking about this bioderma photodam max""",0.0,0.0,1.0,0.0,Neutral
"""spf 50 plus tinted cream""",0.0,0.0,1.0,0.0,Neutral
"""sunscreen and i chose mine in color""",0.0,0.0,1.0,0.0,Neutral
"""golden this""",0.0,0.0,1.0,0.0,Neutral
"""is for sensitive skin and if you want to""",0.14,0.0,0.86,0.0772,Positive
"""see""",0.0,0.0,1.0,0.0,Neutral
"""how this is going to perform please keep""",0.247,0.0,0.753,0.3182,Positive
"""on watching""",0.0,0.0,1.0,0.0,Neutral
"""so as always my morning routine i always""",0.0,0.0,1.0,0.0,Neutral
"""wash my face""",0.0,0.0,1.0,0.0,Neutral
"""so that is what i normally do and you""",0.0,0.0,1.0,0.0,Neutral
"""guys i'm not going to be""",0.0,0.0,1.0,0.0,Neutral
"""going into detail with that i just want""",0.178,0.0,0.822,0.0772,Positive
"""to show you just like""",0.385,0.0,0.615,0.3612,Positive
"""the process before applying this""",0.0,0.0,1.0,0.0,Neutral
"""sunscreen""",0.0,0.0,1.0,0.0,Neutral
"""so that you can see that this is a""",0.0,0.0,1.0,0.0,Neutral
"""genuine review and""",0.0,0.0,1.0,0.0,Neutral
"""we are starting on a clean slate so when""",0.278,0.0,0.722,0.4019,Positive
"""i'm done i just pat my face""",0.0,0.0,1.0,0.0,Neutral
"""and i do not grab my face as i always""",0.0,0.0,1.0,0.0,Neutral
"""say so i just pat my face""",0.0,0.0,1.0,0.0,Neutral
"""dry and then go in with any serums that""",0.0,0.0,1.0,0.0,Neutral
"""i'll be going in with usually my morning""",0.0,0.0,1.0,0.0,Neutral
"""skin care routine you guys is""",0.39,0.0,0.61,0.4939,Positive
"""very very simple so when i'm done doing""",0.0,0.0,1.0,0.0,Neutral
"""that i like to go in with the serums of""",0.238,0.0,0.762,0.3612,Positive
"""the day my morning serums""",0.0,0.0,1.0,0.0,Neutral
"""and just pat it on my face so that i can""",0.0,0.0,1.0,0.0,Neutral
"""go""",0.0,0.0,1.0,0.0,Neutral
"""in with my biodemo of course you guys i""",0.0,0.0,1.0,0.0,Neutral
"""apply""",0.0,0.0,1.0,0.0,Neutral
"""the moisturizer before this then go in""",0.0,0.0,1.0,0.0,Neutral
"""with""",0.0,0.0,1.0,0.0,Neutral
"""this sunscreen so it has been a month""",0.0,0.0,1.0,0.0,Neutral
"""since i've been using this for sunscreen""",0.0,0.0,1.0,0.0,Neutral
"""and i have a lot to say and this retails""",0.0,0.0,1.0,0.0,Neutral
"""for 275. i got it from a discount""",0.0,0.0,1.0,0.0,Neutral
"""and as you guys can see this is how it""",0.0,0.0,1.0,0.0,Neutral
"""looks this is how golden looks like what""",0.263,0.0,0.737,0.3612,Positive
"""kind of golden is the please make it""",0.247,0.0,0.753,0.3182,Positive
"""make sense""",0.0,0.0,1.0,0.0,Neutral
"""how is this golden color maybe you guys""",0.0,0.0,1.0,0.0,Neutral
"""i'm just tripping but anyways that is""",0.0,0.0,1.0,0.0,Neutral
"""how our golden color is looking""",0.0,0.0,1.0,0.0,Neutral
"""i don't know on which skin or maybe in""",0.0,0.0,1.0,0.0,Neutral
"""what skin""",0.0,0.0,1.0,0.0,Neutral
"""i have no idea guys but anyways we're""",0.0,0.186,0.814,-0.1531,Negative
"""working with that color""",0.0,0.0,1.0,0.0,Neutral
"""and it's just like a sneak peek just to""",0.263,0.0,0.737,0.3612,Positive
"""show you guys anyways i just wanted to""",0.0,0.0,1.0,0.0,Neutral
"""show you that i'm dressed so""",0.0,0.0,1.0,0.0,Neutral
"""i'm not naked y'all this is how my face""",0.0,0.0,1.0,0.0,Neutral
"""is looking before i apply""",0.0,0.0,1.0,0.0,Neutral
"""the sunscreen now i'm gonna apply this""",0.0,0.0,1.0,0.0,Neutral
"""in three ways because i actually like""",0.333,0.0,0.667,0.3612,Positive
"""tried to work around the sunscreen""",0.0,0.0,1.0,0.0,Neutral
"""because already we can tell that""",0.0,0.0,1.0,0.0,Neutral
"""this is not gonna be matching my skin at""",0.0,0.0,1.0,0.0,Neutral
"""all so this is the normal way in which i""",0.0,0.0,1.0,0.0,Neutral
"""would apply my normal sunscreen that""",0.0,0.0,1.0,0.0,Neutral
"""doesn't""",0.0,0.0,1.0,0.0,Neutral
"""have any tint to it just to say guys""",0.0,0.0,1.0,0.0,Neutral
"""this is a chemical sunscreen so""",0.0,0.0,1.0,0.0,Neutral
"""it is not a mineral sunscreen sometimes""",0.0,0.0,1.0,0.0,Neutral
"""i would expect mineral sunscreens to""",0.0,0.0,1.0,0.0,Neutral
"""give us""",0.0,0.0,1.0,0.0,Neutral
"""white colors but anyways we're still in""",0.0,0.0,1.0,0.0,Neutral
"""um i don't know campaign to actually""",0.0,0.0,1.0,0.0,Neutral
"""bag companies to give us products that""",0.0,0.0,1.0,0.0,Neutral
"""are gonna match our skin""",0.0,0.0,1.0,0.0,Neutral
"""i don't know at all if it's in it's just""",0.0,0.0,1.0,0.0,Neutral
"""difficult to make something that is""",0.0,0.333,0.667,-0.3612,Negative
"""going to match""",0.0,0.0,1.0,0.0,Neutral
"""our skin colors or just this chemical""",0.0,0.0,1.0,0.0,Neutral
"""filters""",0.0,0.0,1.0,0.0,Neutral
"""j they're just white or we can't have""",0.0,0.0,1.0,0.0,Neutral
"""any filters that are going to match our""",0.0,0.0,1.0,0.0,Neutral
"""face""",0.0,0.0,1.0,0.0,Neutral
"""i don't know you guys but anyways i work""",0.0,0.0,1.0,0.0,Neutral
"""that sunscreen into my skin and yeah it""",0.239,0.0,0.761,0.296,Positive
"""is cool right anyways""",0.434,0.0,0.566,0.3182,Positive
"""let's blend it um golden color into your""",0.0,0.0,1.0,0.0,Neutral
"""skin baby your skin is golden your skin""",0.0,0.0,1.0,0.0,Neutral
"""is""",0.0,0.0,1.0,0.0,Neutral
"""gold so you need to match your skin so""",0.0,0.0,1.0,0.0,Neutral
"""anyways i waited for 15 minutes because""",0.0,0.0,1.0,0.0,Neutral
"""usually with my sunscreen""",0.0,0.0,1.0,0.0,Neutral
"""i'd like to apply 15 minutes before if""",0.263,0.0,0.737,0.3612,Positive
"""i'm not late you guys because sometimes""",0.0,0.0,1.0,0.0,Neutral
"""i tend to bleed but anyways""",0.0,0.0,1.0,0.0,Neutral
"""this is how we're looking on the sun wow""",0.322,0.0,0.678,0.5859,Positive
"""y'all this""",0.0,0.0,1.0,0.0,Neutral
"""is beautiful isn't it""",0.565,0.0,0.435,0.5994,Positive
"""so this is the second take so i figured""",0.0,0.0,1.0,0.0,Neutral
"""that that won't work so let me try to""",0.0,0.0,1.0,0.0,Neutral
"""apply this""",0.0,0.0,1.0,0.0,Neutral
"""on my palm rub it on my palm and apply""",0.0,0.0,1.0,0.0,Neutral
"""on my skin and see how this is going to""",0.0,0.0,1.0,0.0,Neutral
"""work and as you guys can see i'm just""",0.0,0.0,1.0,0.0,Neutral
"""using the same amount that""",0.0,0.0,1.0,0.0,Neutral
"""i normally use on my sunscreen that""",0.0,0.0,1.0,0.0,Neutral
"""doesn't give me any white cast and you""",0.0,0.0,1.0,0.0,Neutral
"""guys i""",0.0,0.0,1.0,0.0,Neutral
"""am not slapping myself way too hard i am""",0.0,0.167,0.833,-0.1027,Negative
"""just trying to make sure that it is in""",0.223,0.0,0.777,0.3182,Positive
"""my skin like it's it's""",0.385,0.0,0.615,0.3612,Positive
"""it's just like penetrating into my skin""",0.294,0.0,0.706,0.3612,Positive
"""one thing i'll say you guys this product""",0.0,0.0,1.0,0.0,Neutral
"""doesn't go""",0.0,0.0,1.0,0.0,Neutral
"""it doesn't penetrate my skin real quick""",0.0,0.0,1.0,0.0,Neutral
"""and yeah if you've got sensitive skin""",0.268,0.0,0.732,0.296,Positive
"""this will make you rub your skin because""",0.0,0.0,1.0,0.0,Neutral
"""you need to work it in as you guys can""",0.0,0.0,1.0,0.0,Neutral
"""see it it honestly looks a little bit""",0.333,0.0,0.667,0.4588,Positive
"""better""",0.0,0.0,1.0,0.0,Neutral
"""when i use that method of putting in i""",0.0,0.0,1.0,0.0,Neutral
"""then waited again for 15 minutes to see""",0.0,0.0,1.0,0.0,Neutral
"""if it will absorb to my skin""",0.0,0.0,1.0,0.0,Neutral
"""and i tried you guys it's not the best""",0.0,0.325,0.675,-0.5216,Negative
"""but it did try so""",0.0,0.0,1.0,0.0,Neutral
"""when you put it in you rub it on your""",0.0,0.0,1.0,0.0,Neutral
"""palm and try to work it in it is a""",0.0,0.0,1.0,0.0,Neutral
"""little bit""",0.0,0.0,1.0,0.0,Neutral
"""better you do see a little bit of that""",0.293,0.0,0.707,0.4404,Positive
"""white cast but you just need to put a""",0.0,0.0,1.0,0.0,Neutral
"""little bit of work""",0.0,0.0,1.0,0.0,Neutral
"""i hate putting a lot of work more""",0.0,0.381,0.619,-0.5719,Negative
"""especially in the morning we are late we""",0.0,0.0,1.0,0.0,Neutral
"""are busy okay""",0.487,0.0,0.513,0.2263,Positive
"""so i washed my face applied the""",0.0,0.0,1.0,0.0,Neutral
"""moisturizer and""",0.0,0.0,1.0,0.0,Neutral
"""the trick yeah this is the trick you""",0.229,0.25,0.521,0.2023,Positive
"""need to apply your moisturizer""",0.0,0.0,1.0,0.0,Neutral
"""and then real quick go in with that""",0.0,0.0,1.0,0.0,Neutral
"""bioderma sunscreen""",0.0,0.0,1.0,0.0,Neutral
"""and rub it on your palm and you are""",0.0,0.0,1.0,0.0,Neutral
"""going to work in layers if you work in""",0.0,0.0,1.0,0.0,Neutral
"""layers""",0.0,0.0,1.0,0.0,Neutral
"""you are not going to go wrong now the""",0.0,0.279,0.721,-0.4767,Negative
"""problem is you are going to rub your""",0.0,0.278,0.722,-0.4019,Negative
"""skin way more and it is not good for""",0.0,0.231,0.769,-0.3412,Negative
"""those who have sensitive skin""",0.0,0.0,1.0,0.0,Neutral
"""i feel like it would work very well if""",0.411,0.0,0.589,0.5984,Positive
"""you've got them like fair""",0.615,0.0,0.385,0.5859,Positive
"""very fair skin because this will just""",0.302,0.0,0.698,0.3804,Positive
"""blend into your skin but you've got some""",0.0,0.0,1.0,0.0,Neutral
"""melanin if you're rich in melanin i""",0.375,0.0,0.625,0.5574,Positive
"""don't know you just need to""",0.0,0.0,1.0,0.0,Neutral
"""like make it work okay like you have to""",0.535,0.0,0.465,0.7096,Positive
"""work it in less as i'm doing here so i""",0.0,0.0,1.0,0.0,Neutral
"""work in layers and you know apply""",0.0,0.0,1.0,0.0,Neutral
"""another layer and""",0.0,0.0,1.0,0.0,Neutral
"""wait apply another layer and wait and""",0.0,0.0,1.0,0.0,Neutral
"""this was actually going in smoothly so""",0.0,0.0,1.0,0.0,Neutral
"""it doesn't work well when you apply a""",0.0,0.206,0.794,-0.2057,Negative
"""lot at the same time""",0.0,0.0,1.0,0.0,Neutral
"""so you just need to make sure you""",0.247,0.0,0.753,0.3182,Positive
"""prepare yourself""",0.0,0.0,1.0,0.0,Neutral
"""early before you actually go out because""",0.0,0.0,1.0,0.0,Neutral
"""you're gonna need a lot of""",0.0,0.0,1.0,0.0,Neutral
"""layers and patting in and if your skin""",0.0,0.0,1.0,0.0,Neutral
"""becomes""",0.0,0.0,1.0,0.0,Neutral
"""too sensitive through rubbing then it's""",0.0,0.0,1.0,0.0,Neutral
"""a problem now i'm gonna give it to this""",0.0,0.252,0.748,-0.4019,Negative
"""sunscreen""",0.0,0.0,1.0,0.0,Neutral
"""um it doesn't bend or stink it doesn't""",0.244,0.0,0.756,0.3089,Positive
"""even break me out at""",0.0,0.0,1.0,0.0,Neutral
"""all and it just it feels good on skin""",0.266,0.0,0.734,0.4404,Positive
"""it does give a little bit of""",0.0,0.0,1.0,0.0,Neutral
"""moisturizing effect and again if you've""",0.0,0.0,1.0,0.0,Neutral
"""got oily skin it tends to be oilier""",0.0,0.0,1.0,0.0,Neutral
"""um greasy sort of during the day so i""",0.0,0.0,1.0,0.0,Neutral
"""feel like it is also friendly for those""",0.487,0.0,0.513,0.6908,Positive
"""who have got""",0.0,0.0,1.0,0.0,Neutral
"""dry skin um i know if""",0.0,0.0,1.0,0.0,Neutral
"""you have like oily skin and sometimes""",0.294,0.0,0.706,0.3612,Positive
"""you need""",0.0,0.0,1.0,0.0,Neutral
"""like products that are not going to be""",0.263,0.0,0.737,0.3612,Positive
"""you know super oily so yeah take that""",0.516,0.0,0.484,0.7501,Positive
"""so these are the pros it's moisturizing""",0.0,0.0,1.0,0.0,Neutral
"""it doesn't give me any breakout""",0.0,0.0,1.0,0.0,Neutral
"""now um the cons you guys white casts""",0.0,0.0,1.0,0.0,Neutral
"""it doesn't really go in smoothly it just""",0.0,0.0,1.0,0.0,Neutral
"""takes time to absorb""",0.0,0.0,1.0,0.0,Neutral
"""[Music]""",0.0,0.0,1.0,0.0,Neutral
"""one thing that i'll also say you guys is""",0.0,0.0,1.0,0.0,Neutral
"""that this sunscreen doesn't really work""",0.0,0.0,1.0,0.0,Neutral
"""well""",0.0,0.0,1.0,0.0,Neutral
"""with other serums so you need to just""",0.0,0.0,1.0,0.0,Neutral
"""check""",0.0,0.0,1.0,0.0,Neutral
"""which serums your morning serums this""",0.0,0.0,1.0,0.0,Neutral
"""will""",0.0,0.0,1.0,0.0,Neutral
"""not roll more especially when you are""",0.0,0.0,1.0,0.0,Neutral
"""using the first and second method""",0.0,0.0,1.0,0.0,Neutral
"""it is going to roll so i find it work a""",0.0,0.0,1.0,0.0,Neutral
"""little bit better with""",0.466,0.0,0.534,0.3862,Positive
"""the moisturizer now that is it you guys""",0.0,0.0,1.0,0.0,Neutral
"""from me the golden lady and thank you so""",0.238,0.0,0.762,0.3612,Positive
"""much you guys for watching please don't""",0.277,0.0,0.723,0.3182,Positive
"""forget subscribe to like and comment""",0.298,0.226,0.476,0.1531,Positive
"""and i'll see you guys on the next one""",0.0,0.0,1.0,0.0,Neutral
"""bye""",0.0,0.0,1.0,0.0,Neutral
"""my name is ramone cosmetic formulator""",0.0,0.0,1.0,0.0,Neutral
"""aesthetician uk resident and along with""",0.0,0.0,1.0,0.0,Neutral
"""that means i have access to some really""",0.0,0.0,1.0,0.0,Neutral
"""good quality sunscreens and that was one""",0.326,0.0,0.674,0.4404,Positive
"""of the things that i was so excited for""",0.308,0.0,0.692,0.4795,Positive
"""when i was first moving here if you guys""",0.0,0.0,1.0,0.0,Neutral
"""haven't seen already i do have one video""",0.0,0.0,1.0,0.0,Neutral
"""up on a review of a handful of some""",0.0,0.0,1.0,0.0,Neutral
"""european sunscreens i got here at boots""",0.0,0.0,1.0,0.0,Neutral
"""well we're back to do a round two i have""",0.231,0.0,0.769,0.2732,Positive
"""a few different options in front of me i""",0.0,0.0,1.0,0.0,Neutral
"""have nevaeh or nivea i don't care how to""",0.0,0.273,0.727,-0.3875,Negative
"""pronounce it if y'all call me in the""",0.0,0.0,1.0,0.0,Neutral
"""comments that is on you bioderma and""",0.0,0.0,1.0,0.0,Neutral
"""vichy today before i get into the video""",0.0,0.0,1.0,0.0,Neutral
"""do you want to say stay tuned hit the""",0.14,0.0,0.86,0.0772,Positive
"""subscribe button notification bell i""",0.0,0.0,1.0,0.0,Neutral
"""have an entire bag full of european""",0.0,0.0,1.0,0.0,Neutral
"""sunscreens i have yet to review i bought""",0.0,0.0,1.0,0.0,Neutral
"""pretty much the entire lineup of user""",0.348,0.0,0.652,0.4939,Positive
"""and sunscreens i also have a video""",0.0,0.0,1.0,0.0,Neutral
"""coming up soon featuring easton freezie""",0.0,0.0,1.0,0.0,Neutral
"""derm and heliocare so hit the""",0.0,0.0,1.0,0.0,Neutral
"""notification bell to know when those""",0.0,0.0,1.0,0.0,Neutral
"""videos go live as well so let's get into""",0.208,0.0,0.792,0.2732,Positive
"""the sunscreens i'll put a card up here""",0.0,0.0,1.0,0.0,Neutral
"""about some other videos where i feature""",0.0,0.0,1.0,0.0,Neutral
"""some other european sunscreens but i am""",0.0,0.0,1.0,0.0,Neutral
"""no stranger to these i've been using""",0.0,0.268,0.732,-0.296,Negative
"""these now for well over six months for""",0.231,0.0,0.769,0.2732,Positive
"""all let me see i use my handy little""",0.0,0.0,1.0,0.0,Neutral
"""quarter teaspoon to measure out the""",0.194,0.0,0.806,0.0516,Positive
"""quantity i do a full quarter teaspoon""",0.231,0.0,0.769,0.0516,Positive
"""generally for face ears and neck but for""",0.0,0.0,1.0,0.0,Neutral
"""the video since this is face application""",0.0,0.0,1.0,0.0,Neutral
"""i do half of this which is an eighth""",0.0,0.0,1.0,0.0,Neutral
"""teaspoon i'll work that in let it sit""",0.146,0.0,0.854,0.0516,Positive
"""for a few minutes so you can see the""",0.0,0.0,1.0,0.0,Neutral
"""final finish and the look of it on the""",0.0,0.0,1.0,0.0,Neutral
"""skin as well as if there's any white""",0.231,0.0,0.769,0.2732,Positive
"""cast so getting started first one we""",0.0,0.0,1.0,0.0,Neutral
"""have is from nivea this is their nivea""",0.0,0.0,1.0,0.0,Neutral
"""sun eevee face shine control this i""",0.0,0.0,1.0,0.0,Neutral
"""bought a long time ago and actually got""",0.0,0.0,1.0,0.0,Neutral
"""confused because i ended up buying two""",0.0,0.315,0.685,-0.3182,Negative
"""of these because one of them on the box""",0.0,0.0,1.0,0.0,Neutral
"""just said shine control and the other on""",0.0,0.0,1.0,0.0,Neutral
"""the box said mattifying effect and i""",0.0,0.0,1.0,0.0,Neutral
"""thought they were separate things""",0.0,0.0,1.0,0.0,Neutral
"""they're not same thing this is from""",0.0,0.0,1.0,0.0,Neutral
"""nivea these cost six pounds they cost""",0.0,0.0,1.0,0.0,Neutral
"""costed they cost six pounds when i first""",0.0,0.0,1.0,0.0,Neutral
"""bought them although now they are eight""",0.0,0.0,1.0,0.0,Neutral
"""pound up boots but the magic of boots is""",0.0,0.0,1.0,0.0,Neutral
"""a lot of times they have sales this is""",0.0,0.0,1.0,0.0,Neutral
"""an spf 50 and it does have the uva""",0.0,0.0,1.0,0.0,Neutral
"""circled on it they do designate this as""",0.0,0.0,1.0,0.0,Neutral
"""high uva uvb protection on the back of""",0.0,0.0,1.0,0.0,Neutral
"""this it does have four star uva""",0.0,0.0,1.0,0.0,Neutral
"""protection in the bootstar system some""",0.0,0.0,1.0,0.0,Neutral
"""marketing details nivea sun uv face""",0.0,0.0,1.0,0.0,Neutral
"""shine control offers sun protection""",0.0,0.0,1.0,0.0,Neutral
"""specifically designed for facial needs""",0.0,0.0,1.0,0.0,Neutral
"""light formula offers long lasting and""",0.0,0.0,1.0,0.0,Neutral
"""instant mattifying effects you will note""",0.0,0.0,1.0,0.0,Neutral
"""that the cream absorbs excess oils from""",0.0,0.0,1.0,0.0,Neutral
"""your skin's surface and you'll be""",0.0,0.0,1.0,0.0,Neutral
"""protected from uv and high energy""",0.556,0.0,0.444,0.6124,Positive
"""visible lights which can cause premature""",0.0,0.0,1.0,0.0,Neutral
"""aging your skin will feel light""",0.0,0.0,1.0,0.0,Neutral
"""non-greasy non-sticky it is eye friendly""",0.39,0.0,0.61,0.4939,Positive
"""and ophthalmologically proven as well""",0.344,0.0,0.656,0.2732,Positive
"""worth noting compared to the other ones""",0.241,0.0,0.759,0.2263,Positive
"""in the video this one is not water""",0.0,0.0,1.0,0.0,Neutral
"""resistant formula details uv filter wise""",0.383,0.0,0.617,0.4767,Positive
"""stable benzone for uva octa satellite""",0.306,0.0,0.694,0.296,Positive
"""for uvb tenosurp s broad spectrum""",0.0,0.0,1.0,0.0,Neutral
"""insulazole for more uvb and then even""",0.0,0.0,1.0,0.0,Neutral
"""lt150 for qb as well this does have""",0.231,0.0,0.769,0.2732,Positive
"""alcohol fragrance and essential oils in""",0.0,0.0,1.0,0.0,Neutral
"""there and so it's really interesting""",0.394,0.0,0.606,0.5034,Positive
"""when they're like oh it's sensitive skin""",0.294,0.0,0.706,0.3612,Positive
"""friendly but it does have those""",0.296,0.0,0.704,0.2732,Positive
"""components and also the eye irritancy""",0.0,0.0,1.0,0.0,Neutral
"""one is interesting as well because i""",0.49,0.0,0.51,0.5859,Positive
"""mean like how do you test that i know""",0.263,0.0,0.737,0.3612,Positive
"""how it's tested but realistically how""",0.0,0.0,1.0,0.0,Neutral
"""that's a very general statement to make""",0.0,0.0,1.0,0.0,Neutral
"""considering how subjective skin feel and""",0.0,0.0,1.0,0.0,Neutral
"""overall experience can be with something""",0.0,0.0,1.0,0.0,Neutral
"""like this does have a couple things like""",0.5,0.0,0.5,0.6124,Positive
"""tapioca starch and silica which aid in""",0.0,0.0,1.0,0.0,Neutral
"""some of the mattifying oil absorbing""",0.0,0.0,1.0,0.0,Neutral
"""benefits to it but then it also has this""",0.184,0.0,0.816,0.2023,Positive
"""specific licorice based extract and in""",0.0,0.0,1.0,0.0,Neutral
"""the marketing for it does say that this""",0.0,0.0,1.0,0.0,Neutral
