Review,Positive,Negative,Neutral,Compound,Sentiment
This is my go to foundation Its easier to spread with a kabuki brush then I blend it in with a sponge its inexpensive for me its full coverage and though my skin is oily the matte never works for me though,0.069,0.0,0.931,0.4215,Positive
Im a licensed cosmetologist and a make up artist I worked for MAC for 3 years and I have literally tried everything from Make Up Forever to Estee Lauder to Lancôme This is by far my most favorite EVER among high end and drugstore brandsThis foundation is perfect for my combination skin Now that Ive hit my late 20s my skin has changed drastically Before it was oily and acne prone now its dry AND still acne prone to breakouts especially with most high coverage liquid foundations It was impossible to find the balance between coverage moisturizing and not breaking out This foundation has done it for me Its a buildable coverage that goes on like silk and matches my skin perfectly It covers all imperfections including remaining acne blemishes I combine it with yellow undereye concealer more for brightening than coverage since this does great on its own and set it with Sephora MicroSmooth Mineral Powder I end up with a flawless dewy complexion and NO breakouts At this price you can do no wrong but to try it for yourself,0.086,0.03,0.883,0.8526,Positive
the fit me collection is probably one of if not THE best foundation you can buy from a drug store brand I have kind of temperamental skin it will be super oily one day and then super dry the next so on my dry days my face tends to be pretty dry even after my thorough moisturizing routing  so when using the matte  poreless foundation it would just enhance pores and textures I am a man too so I had even more texture than my lady counterparts and I just thought that was just how makeup was gonna look on me for the dry days and then I found out how revitalizing dewy foundation is and I am ecstatic long lasting moisturizing and just a steal of less than 10 get it,0.121,0.047,0.832,0.8815,Positive
Im 43 Used with a blurring primer first and next time wore with a moisturizer Both times it didnt look dewey It felt dry on my face looked chalky in some areas and I felt like it clearly showed my pores My skin is very dry and aging I thought this would be a good foundation but its just not for my skin type  Maybe it will compliment those with a dewey skin type anyway but I have a lot of pores on my face and this just amplified them Im not out much money and when I was a little younger this brand was great but even with a primer or moisturizer it didnt look good Next time I may use the tarte Amazonian clay powder to set it as it usually can soften the skin a bit and I also blame myself too thinking I can take dry skin with tons of pores and make it look Dewey somehow Those miracles dont happen lol,0.114,0.036,0.85,0.9202,Positive
This foundation goes on smoothly and easily Sheer coversge that will not cake and does not emphasize lines Leaves face moisturized and glowing Tried many This my favorite Delivery swift and price the best,0.275,0.0,0.725,0.886,Positive
So glad to find the lightest shade  fair porcelain  here on Amazon  Its about a shade darker than fair porcelain in the matte and poreless version but still light enough for my super fair complection I have normal to dry skin and the dewy and smooth worked wonderful  It gave my skin a nice dewy look but not greasy  I will say if you have oily skin this might not work as well  Im 46 and this didnt accentuate my fine lines  Id say it has a medium coverage  I applied this with my fingers  or a beauty blender and both methods worked fine  Its a thin liquidity foundation and doesnt feel heavy on the skin This is one of the best foundations Ive ever tried   I paid 599  If you have pale maturing normal to dry skin then you might really like this Hope this review helps,0.267,0.034,0.699,0.9923,Positive
I love this product so much Makes your skin look beautiful,0.503,0.0,0.497,0.8442,Positive
Ive tried several expensive products Ive been color matched at the cosmetic counter and liked the product in the store  only to get home and find the color is off that its too thick settles in my fine lines This product  I ordered out of desperation I ran out of my good stuff  Feels light on my skin Just enough coverage but doesnt look like I am wearing foundation The dewey adds a nice  natural glow I cant believe how affordable my new go to is Try it ,0.131,0.05,0.818,0.7604,Positive
Like the color and they way it is full coverage  Easy to put on,0.31,0.0,0.69,0.6597,Positive
I never tried the dewy and smooth one and I absolutely loved it I like the way its looks and the way it goes on I actually use a lot less that the matte and poreless one so this one is going to last longer I love this foundation If you have mixed skin when sometimes its oily and sometimes its dry this is perfect for you,0.207,0.0,0.793,0.9419,Positive
Looks ok,0.688,0.0,0.312,0.296,Positive
It does spread pretty good and cover your face good Ive ordered this like months ago and still have tons of it to use its like I never opened it A little goes a long way,0.345,0.0,0.655,0.9294,Positive
I have used Christian Dior or Estee Launder This actually spreads better and doesnt break me out,0.162,0.0,0.838,0.4404,Positive
This foundation has a very pretty finish but I cant find a perfect shade for my lightmedium olive skintone I bought this one for my summer shade and its very peachy kind of orange I would not recommend this finish for anybody who has scarring or blemishes It was light to medium coverage at best for me and it didnt build well with brushes or sponges However it has a very natural look and doesnt smell bad or feel heavy on the skin,0.164,0.094,0.742,0.8238,Positive
My new favorite foundation I have been using a foundation that caused the skin on my nose to peel and crack while at the same time rubbing off within just a few hours revealing the redness of my nose Basically it was disgusting Before trying this foundation I thought the cracking of my skin was just because it is extremely dry but when I put this foundation on i realized that it stayed put on my nose all day and I no longer have a peeling nose When you put this foundation on it feels like there is nothing on your face and it is very buildable The only problem I have with this foundation is that my eyeliner wears off way quicker and smudges on my undereye but that can be fixed with a little powder which I dont do because of my dry skin Love it,0.073,0.057,0.87,0.5423,Positive
What steered me to this product was not only the selection of colors but the price  I thought I would be settling for a bad product but low and behold it spreads great and last all day  I am always changing my color because of the difference between spring summer and winter  Now I have found that many retailers sell this line so I dont have to get it in one place,0.074,0.097,0.828,-0.1901,Negative
I am on my 3rd bottle of this and absolutely love it This seller sent the product as described with no issues I intially tried this foundation as an alternative to the maybelline fit matte poreminimizing foundation There is definitely a color difference between the two with the matte one being lighter than this one is I was hesitant to try this product because I have combination skin and I did not want oil to become prominant in all of the wrong places Although this foundation says dewy I find that it goes on smooth and resembles a more natural look with good coverage I still need concealer but minimal The sunscreen is definitely a plus For me I have a 8 hour day at school and the foundation holds strong without my face looking oily as long as I use powder on top of it,0.139,0.043,0.818,0.9341,Positive
A little dark as Im usually pretty good at shade matching Light to medium coverage but it is buildable,0.202,0.0,0.798,0.4678,Positive
My skin is extraordinarily weird I get really oily yet my skin is still flaky and dehydrated Almost everything Ive tried has stuck to dry patches on my skin making my skin look very bad However I tried this once it came and it basically didnt stick to any dry patches and left my skin with a nice smooth finish Overall I like this product a lot Quick tip even if you have drydehydrated skin you might want to put a bit of setting powder on your Tzone just because this product is quite dewy,0.068,0.077,0.855,-0.2247,Negative
Report abuse,0.0,0.808,0.192,-0.6369,Negative
I really love this My skin is combinationdry and it works for me,0.29,0.0,0.71,0.6697,Positive
This is my holy grail truly ,0.367,0.0,0.633,0.4404,Positive
Ive always been a fan of maybelline fit me its not a your typical drug store foundation Its not thick nor too runny And it doesnt look caked on when applied to your skin Its smooth and the smell isnt bad at all it makes me skin look so finished EVEN with my freckles See I could never wear foundation because of my freckles They just didnt collide well together when you have faded freckles poking thru foundation But maybellines fit me foundation fits me My freckles are still clearly visible yet my skin looks flawless What more could I ask for And at this price I love it Thank you Amazon I dont even need to go to the drug store anymore Btw packaging was perfect and kept it safe from cracks or holes Recommended 100 I order shade 115 in ivory for my light skin I usually get 112 but they ran out so I settled with this and it fit just as well,0.23,0.019,0.751,0.9902,Positive
So awesome in general but especially at this cheap price point I wasnt even expecting much I just looked up a few reviews and threw this in my cart to get to 35 Most foundation brands low and high end dont carry shades light enough for me That was my first pleasant surprise that the shade was actually a good match It has pretty good medium coverage and a really nice finish and doesnt do what so many more expensive foundations have done which is create dry patches on my skin The only minor flaw is that even on my dry skin after a few hours the glowy finish can start looking a bit oily which is why I dont think this would be a good foundation for oily skin types I have skin thats a bit acne prone too and after using this for two months I can confidently say it hasnt caused any breakouts either,0.211,0.018,0.772,0.9878,Positive
I had an issue with my concealer being patchy and I thought replacing my 2 year old foundation might fix the problem but it didnt  The foundation is nice but still doesnt blend well with my concealer  Dont know if its the foundation or the concealer causing the problem but I would definitely buy  Make sure its the right shade though I bought a bit too dark for me,0.136,0.102,0.762,0.5543,Positive
I used to purchase Avon Foundation in Chestnut  They discontinued it recently  I searched high and low for the perfect foundation for my brown skin  Voila  I came across this  I have it it warm coconut which blends perfectly with my skin  Its very radiant and long lasting  People compliment me all all the time on my natural looking foundation  This is my new favorite goto foundation and its very inexpensive  I strongly recommend this brand  It goes on smooth and very evenly,0.278,0.022,0.701,0.9745,Positive
Im usually into highend foundations  Becca Mac Tarte and Id recently bought one that was a shade too dark so I thought instead of dropping another 40 on a second foundation to lighten it out why not buy a drugstore brand Ive heard good things about this foundation and its considered a dupe for Macs studio fix liquid foundation so I went ahead and purchased off here WHERE HAS THIS BEEN LL MY LIFE I have the worst case of oily skin and have tried baking mattifying primers setting sprays YOU NAME IT I decided to try it alone and my foundation has never looked so fresh and smooth for so long I work about 89 hours a day and this has lasted me the entire day without me looking like I just did the most intense HIIT workout And for the price buying this would be a nobrainer,0.051,0.072,0.877,-0.4983,Negative
Im torn on if I like this foundation It works ok but spreads really strange Kinda patchy But its good coverage Less dewy than I expected but you obviously get what you pay for which is great For anyone on a budget,0.254,0.113,0.633,0.8446,Positive
Translated from Spanish by Amazon,0.298,0.0,0.702,0.1779,Positive
Tool dark,0.0,0.0,1.0,0.0,Neutral
I loved this and it was my favorite for months however after my kid sister insisted I switch I did And I really wish I hadnt thrown it out because it was a good foundation so Im pissed at her for that That being said the dewy works for if you have dry skin to illuminate it And distract from the patches,0.184,0.096,0.72,0.7282,Positive
So the positives first the color matches my skin wonderfully and it is very moisturizing Now the negatives it leaves your skin feeling sticky like you can feel the make up on your skin all day And the smell way too perfume for me Product is a little too sheer More like a tinted moisturizer All in all for the price I will keep it and when my skin is super dry probably use it,0.214,0.0,0.786,0.9515,Positive
I have never found a foundation that actually worked looked natural and didnt break me out I have mature skin so it is a difficult thing to find one that moisturizes but doesnt cause blemishesThis is it It is amazing I absolutely positively and highly recommend this,0.317,0.034,0.649,0.9493,Positive
The product got here before the estimated arrival and it was in perfect condition and everything It obviously matches my skin tone and it is easy to put on like look flawless for a while I have oily skin and I dont like checking all the time if I am getting shinny anywhere on my face I do have to powder a lot more often than I usually do but I can not stop using it It is a really good foundation and the finish is just amazing I would rather keep blotting my face than keep reapplying foundation over and over again I would buy this again and I would support other people to try this product as well If you have oily skin you just have to be more causious but to be honest I mainly get oily around my nose and my T zone is perfectly fine for a while,0.244,0.0,0.756,0.9902,Positive
I started wearing foundation for dance recitals They were always too dark for my ginger skin I didnt look like me So as I grew up I decided to never wear it until there were options for people with skin as fair as mine It took decades but that has finally occurred This looks great on my skin and goes on smoothly It doesnt oxidize on me I may now commence with the happiest of dances,0.16,0.019,0.821,0.9266,Positive
Excellent and good,0.868,0.0,0.132,0.765,Positive
I really like the foundation My skin is really dry and is easy to show spot on my skin but this product is not showing the dry spots They are not that good to cover thing up but they can apply many time in my skin,0.079,0.064,0.858,-0.0676,Negative
Arrived with a broken top other than that product is great,0.369,0.194,0.438,0.4215,Positive
Love this makeup Sits well doesnt cake Looks natural and moisturizing,0.384,0.129,0.488,0.6358,Positive
Love this I am just starting out in the makeup world after turning 35 I have little to no background or education in picking or applying makeup except for what I see on YouTube I tried another foundation product before this one and I hated it it was very greasy and gave very little coverage This foundation is amazing It is light but does give full coverage Very easy to spread with fingers or makeup sponge as well Lasts ALL day and does not cake up or flake off,0.127,0.043,0.83,0.8351,Positive
In general Im a fan of the Fit Me line there are 2 formulas a ton of colors to choose from the price is reasonable and I can buy it at the grocery store I have drycombination skin so I picked this up as an alternative to the matte formula which can sometimes accentuate my dry patches Unfortunately I still far prefer the matte formula to this I found this difficult to blend even with a beauty blender I bought the same shade as I would in the matte but upon application it oxidized to a weird orangey tone in some places of my face It didnt settle into my skin throughout the day and lookedfelt like it was just sitting on top of my face I wasnt happy with the coverage either and didnt find this to be very buildable and gets cakey looking if you add more I havent thrown this away yet and occassionally come back to it hoping for better results every time I give it another chance but end up disliking it every time I wear it,0.114,0.068,0.818,0.8255,Positive
Ive been having trouble finding a foundation that will work with how dry my skin is so I decided to give this one a shot First of all this foundation smells really good The scent isnt very strong though you wont smell it while wearing it Im pretty pale and have pink undertones so I ordered shade 115 per the recommendations of the shade guide on Maybellines website and its perfect I used my Fenty Beauty sponge to apply and it went only evenly wasnt cakey and made my skin look dewy but not too much It also hid the dry patches I have and didnt flakeHowever this foundation is a bit runny and you have to pour it out so be carefulBut as of right now I would definitely purchase this again,0.093,0.04,0.867,0.7956,Positive
Better coverage than other products moisturizes well Needs to set on face and dry before touching,0.263,0.0,0.737,0.6124,Positive
Light weight and easy to spread Very watery so be careful applying it your brushsponge and face Its sheerness brings out a natural shine for the foundation  If you want a more nonmatte look this is the way to go,0.201,0.0,0.799,0.7635,Positive
This foundation gives very good coverage and goes on feeling very smooth It was darker than I hoped thats more Maybellines fault for not making lighter shades of this foundation for pink skin tones but it thankfully doesnt oxidize I like that its not matte and I dont necessarily need to put on highlighter to look like a normal face It does get a little cakey and move around even with powder Its especially bad under the nosepads of glasses However it was pretty good at controlling oily parts of my face even though this is targeted towards dry skin,0.152,0.109,0.739,0.603,Positive
,0.0,0.0,0.0,0.0,Neutral
I love this foundation and its really good for the price Its kind of my goto when I need foundation asap or dont wanna spend 25 on foundation It honestly is just as good as some of the pricier options It creates a dewy look as advertised This is good when you have dry skin like me Just add a little powder with your Tzone and youre good to go or facial spray if youre super dry Also did not break me out,0.289,0.0,0.711,0.9808,Positive
I bought the 225 medium buff and Im surprised what a wonderful color match it is It gives a beautiful finish very buildable and lightweight What I love about this is that since the color matches me so perfectly I dont have to wear it all over my face I use it only where I need itOne little regret I have is that I shouldve gone for the Matte  Poreless line The one I have is Dewey and Smoothcuz I have dry skin I cannot complain it looks beautiful but at a closer look it does settle into my pores I might have to use a primer Im taking one star away for settling in my pores,0.143,0.016,0.841,0.9059,Positive
Amazing coverage but the transfer is horrible cute for pictures not for long wear,0.289,0.214,0.497,0.1655,Positive
I love this foundation I have about 3 different shades 332 334  310 At some point due to the seasons changing my skin tone change 334 is definitely my summer color 310 is the dewy finish which I like in the winter as well as the  332 matte,0.223,0.0,0.777,0.8885,Positive
Iv bought this several times It helps keep my face moisturized Goes on very well with beauty blender I do wish it lasted all day but I do love it,0.373,0.0,0.627,0.9132,Positive
Okay this stuff is awesome Blends beautifully and looks great You cannot beat the price,0.556,0.0,0.444,0.93,Positive
For the last 5 years or more Ive been using high end make products  Like IT Laura Gellar etc  Obviously pricey  I saw the pretty good reviews on this foundation and I ordered the soft tan  When it arrived it looked like it might be too dark  But it was a perfect shade  I have blonde hair blue eyes and usually order medium  I wore this today for the first time and ran errands  It went on great looked great and 8 hours later still looks great  Maybe I will picking up more drug store makeup  ,0.27,0.0,0.73,0.9842,Positive
This makeup is SO lightweight and I feel its medium coverage which I prefer so it looks like my skin but better After watching countless reviews on YouTube I was able to find my perfect shade 240 during a time where you cant get samplesI definitely look flawless and it doesnt make my skin oily at all I have combination skinRecommended,0.22,0.042,0.738,0.9238,Positive
It is a very good product it worked on my face,0.262,0.0,0.738,0.4927,Positive
For years I used the matte and poreless version and its a wonderful product but my shade warm  nude was never available in the matte selection so I purchased the dewy version in the exact same color and Im very happy I did I have dry skin and the matte version sometimes made my skin have dry patches where my skin was dry but the dewy foundation hid all the dry patches on my face and made me look radiant I know everyone says this oxidize fast but Ive had no trouble with that Very natural looking This is now my go to foundation,0.155,0.069,0.776,0.9017,Positive
Nice coverage In question as to if it had been opened or a returned  item  I am use to products sealed and hard to remove pkg This hd no seals on bottle or inside cap,0.077,0.099,0.824,0.0516,Positive
Finally a makeup that doesnt make me break out My skin looks so dewy and healthy when I wear this,0.148,0.0,0.852,0.4522,Positive
I have neutral undertone and this appeared extremely orange on me There is no guide for choosing shades based on undertone,0.0,0.104,0.896,-0.296,Negative
Good brand to purchase,0.492,0.0,0.508,0.4404,Positive
I love it Its everything it is advertised to be,0.344,0.0,0.656,0.6369,Positive
Texture is creamy devine Medium coverage is so smooth The best ever I may have unlocked a key Dab Pink Madison firming cream six  eight times around lip forehead cheeks and chin areas Spread smoothe over skin not massage with fingertips  Have your cereal fruit n coffee Fifteen minutes later apply this lusciously creamy foindation Create a natural LITE even all over with a brush or sponge if possible Skip the areas of your face that do not need medium cover Hope this helps Reall really happy with mine,0.196,0.0,0.804,0.9581,Positive
I hate makeup and have really bad skin I have rosaceaacne I bought this as a lastditch effort I bought it in two different colors It perfectly matched my skin their website had a tool to help me find the right shade with a selfie It doesnt feel like Im wearing makeup Seriously I just apply it with my fingers,0.107,0.176,0.716,-0.5272,Negative
I would have given this 2 12 stars I dont dislike it but I dont think I have much use for it Some pros it is lightweight not cakey doesnt settle into fine lines but wore off after a couple hours I dont mind doing a concealer touch up but I dont like having to bring foundation with me to redo my foundation by lunchtime It is a good color for very fair skin and a good neutral  neither too yellow or too pink I would probably not buy again unless I found a good makeup setting spray that made it stay on longer then I would give this another try since I like the feel of itI will say though that if you only need makeup very briefly  like for just taking a photo or quickly going on an appointment you need to have some makeup on for an hour or two  this has nice coverage and is not an obvious looking makeup as some foundations For this purpose I think it is pretty useful,0.154,0.054,0.792,0.9661,Positive
This is a nice foundation that isnt heavy or a full coverage makeup  It gives a nice natural look to skin and doesnt give that too much makeup look on mature skin  It is easy to apply and blend  I really like this Maybelline New York line and I want to try some powder if its available  That would be nice to set the makeup and to help with oily skin  A nice product,0.311,0.0,0.689,0.9726,Positive
I just cant sleep without leaving a perfect review for this Foundation it is the best and it matched perfectly with my skin color I ordered the shade Pure Beige actually it was fine but ta bit light for me and its not the products fault at all because I am trying all the shades Ive been using Sand and Beige in other brand and I feel like lately I got darker and all the foundation ive been using makes my face so light and doesnt match my neck and shoulders its like cake so I tried the Toffee and its the best shade ive ever used everyones telling me my face looks flawlessly tan its so easy to apply and it dry so quick Really perfect for my dry skin I SO LOVE IT SO MUCH,0.234,0.037,0.729,0.9867,Positive
Its buildable so you can add more on if you need it Its not dry and cakes like other foundations However I hope amazon can carrying a wider range of shades as its not my exact fit,0.177,0.052,0.771,0.6111,Positive
I love this product Its great for people who are just starting out in make up The matte one is a bit lighter and has more shades but the dewy is perfect for my skin Its a light to medium coverage and buildable It blends easy I always use this brand,0.246,0.0,0.754,0.9331,Positive
I like this product because you can find a shade nearly exact to your skin tone no matter what it is Whether I am tan during the summer or pale in the winter months I can find a shade that works for me I usually use the matte version of this foundation but I wanted that dewey glow thats popular right now so I bought this one I will say that the color is spot on perfect but the actual consistency of the foundation is very light coverage It goes on well but I need to reapply it at least once during the day to keep the same coverage Blends super well though,0.187,0.013,0.8,0.9666,Positive
I got a sample of this in the mail and took a chance and tried it I was amazed at the coverage and figured it was just a fluke But I just had to order it and see if the full size was just as good When I saw how cheap this makeup was I almost didnt bother ordering it because how good could it really be for this price of around 5  all I can say is WOW I have medium skin tone with combination skin and my skin is picky so I guess it might be a little sensitive I only have to put a little of this and it covers my blemishes and feels really light For 5 everyone should try it I would suggest going to the store first though so you can see the color you should get You really cant tell online how a color is next to your skin,0.13,0.0,0.87,0.9625,Positive
I ordered this foundation after buying the bare minerals bare skin and hating it  Ive only used this once and I did like it  I ordered color 220 but I think I could have gone up a color  I also wish it had been a bit more dewy than it appears  Im having a very hard time finding that perfect dewy foundation  This has very good coverage  And it doesnt feel heavy or  greasy  I should mention my complexion is really dry though  I have to say for about 6 dollars you really cant beat this foundation,0.15,0.043,0.808,0.9091,Positive
This product is smooth and dewy but its like 2 shades darker with warmer undertones then the shade Classic Ivory 120 for pore coverage this is 120 Classic Ivory dewy smooth Idk both nice but theyer not the same color,0.21,0.035,0.755,0.8462,Positive
The foundation itself is great but there is a big difference between the same shade in the two different formulas I normally get the matte formula but decided to try the dewy formula in my usual shade and it was way darker than it should be Unfortunately I didnt notice until it was too late to return the foundation Luckily its not too expensive  which is a plus for this product,0.094,0.042,0.864,0.5994,Positive
Sooo less expensive than others and color is perfect match I have medium skin its smooth and looks natural not oily  easy to wash off,0.209,0.081,0.709,0.5851,Positive
I used this very inexpensive foundation one day At the end of the day my hubby told me I looked pretty What I asked why He doesnt have the female vocabulary to express it But it turns out my makeup had lasted through the day and still looked fresh after work Okay Im 55 years old Ive used expensive foundations This 6 bottle of magic made my oblivious husband notice a difference Yes I will continue using this amazing inexpensive makeup,0.197,0.0,0.803,0.9531,Positive
I like this foundation Remember that if you have dry skin like I do youll want to order the dewy and not the matte I think that the only issue I have is that by the end of the day Im looking a little shiny  I do start off the day with a bit of a glow from the product  but since I have dry skin thats not a bad thing For the price I would recommend trying this out I enjoy it and think that its a good drugstore buy for sure,0.24,0.0,0.76,0.9673,Positive
Really like this foundation Color was a great match Coverage was ok but buildable,0.377,0.0,0.623,0.6183,Positive
Peanut butter face,0.0,0.0,1.0,0.0,Neutral
Super lightweight Absolutely love this product,0.677,0.0,0.323,0.8553,Positive
It shows 4 We received 2  they do not hold air overnight so its impossible to plan the night before,0.0,0.0,1.0,0.0,Neutral
i have tried several well rated low priced liquid  creme foundations recently and this one has produced as promised The price is great  with my dry mature skin the moisture is great while staying sheer I finally found what ive been looking for ,0.296,0.04,0.664,0.926,Positive
It doesnt appear smooth on my skin It looks dry,0.0,0.0,1.0,0.0,Neutral
i lovee this foundation it really feels and looks just like skin and like i have nothing on my face its more of a light medium coverage i have freckles and they still show through lightly AND FOR 5 DOLLARS  sound like a deal to me,0.169,0.0,0.831,0.7579,Positive
I have used this foundation before and was excited when it was cheaper as an addon itemThat being said I knew my shade prior to purchasing it For reference the It is a pretty good dupe for the Smashbox 15hr Chestnut shade 43 colorwiseIt does look natural and the same as when I first applied it after about 9 hours I did not use a mattifying primer I did use the NYX matte setting spray but my nose was still oily 5 hours into wearing it My TZone still had some shine but the rest of my face was OK It arrived undamaged in bubblewrap true to how it looks in stores It feels light gives great coverage and looks good with my MAC Studio Fix powder on topBEWARE I received the Dewy and Smooth finish Not what I wanted since I already struggle with oily skinIt does say packaging may vary I will however stick with my Smashbox because this can come off very orangeish,0.143,0.027,0.83,0.9633,Positive
Unfortunately this went to the wrong address and I had to send it back but I went and picked up the same product at target and it is amazing Great budgetfriendly make up,0.261,0.09,0.649,0.8779,Positive
Product doesnt match Ordered 2 different colors for my pale skin and one is too dark the other is too light Product wears off quickly especially when you have to wear a mask all day This is gross and annoying I like both the dewy and Matt look This dewy product feels good on my dry sensitive skin,0.087,0.093,0.82,-0.1027,Negative
Its really good and this is not my first time I buy this Love it and will order more for sure,0.388,0.0,0.612,0.895,Positive
I LOVE this foundation it is my goto and I have never found one I liked so much  Light to medium coverage definitely dewy  It is so blendable and melts into skin looks very natural and skin like compared to other foundations  Some cons are that it has trouble drying down use a setting powder  If you are super oily beware  I have drynormal skin and this works for me It also doesnt last forever but that doesnt bother me it tends to slowly go away but doesnt leave creases or blotches,0.153,0.037,0.811,0.8471,Positive
Great foundation especially for the price I got the Golden beige shade I wasnt expecting much for the price but I was pleasantly surprised Goes on easily and I love the dewy finish,0.428,0.0,0.572,0.9581,Positive
Im 59 with normal to dry skin This product is great  Doesnt sink into wrinkles  I will stop buying the costly foundation  You can get great results without spending a load of cash  Im trading in my 30 tube of foundation for Maybelline NY Fit Me Dewy and Smooth  It leaves my skin feeling refreshed light not heavy feeling all the while giving great coverage  The first time I used it my husband just kept staring at me  He said you look amazing today,0.243,0.037,0.72,0.9657,Positive
It goes on really easy and it has full coverage It looks pretty smooth and with the right primer its not too cakey I have super sensitive skin but this doesnt have any affect on it Its a perfect color too,0.25,0.0,0.75,0.8933,Positive
It looks ok but I STILL have to mix it with moisturizer so that my skin doesnt dry out Hence the 1 star deduction Once applied however it definitely makes my skin look flawless I also use a pore reducing primer It lasts all day and it looks natural on me You can barely tell I have it onOverall I absolutely love it Despite needing moisturizer added in I love the results A little bit goes a LONG way,0.284,0.0,0.716,0.9805,Positive
Translated from Spanish by Amazon,0.298,0.0,0.702,0.1779,Positive
Ive been wearing this base for 6 years now  I love it It is light weight but it can be layered  It is the only one that has worked in my very dry skin,0.077,0.0,0.923,0.3818,Positive
i guess i am too pale for the stores around me so i was excited to find my shade here bc i love this product it was also 3 cheaper than i can usually find it,0.197,0.0,0.803,0.7832,Positive
Been using this since forever The color matches perfectly,0.344,0.0,0.656,0.6369,Positive
I usually use the olay  Cover girl Buff beige I ended up getting the Ivory 120 The color is a tint lighter than my normal shade It goes on smooth butI wish it had a dispenser You have to dump it out The price was good so I will probably keep it I have dry skin and this does give me a dewy finish Overall I would have rated 5 stars if it had a pump on it,0.077,0.036,0.888,0.4588,Positive
Shade 118 Used a poreless primer and this stuff literally staid all day super smoothShade 105 swatch appears true warm undertone but in reality its a cool tone very disappointed I was truly hoping it was as described but oh well its alwat a struggle with foundation,0.318,0.124,0.558,0.8691,Positive
I love this product I have lived most my life Im 34 wearing minimal makeup usually a lil eye liner  mascara but as I get older I feel like I need a lil something to cover a few little wrinkles yikes Anyway after a long strew of buying incorrect colors but trying to make it work anyway I came across this on their site It had a test to see what is best for you It was so dead on I was so surprised  Others had tests but didnt work This feels like you have no makeup on and doesnt look cakey or anything  just that you have smooth unblemished skinI usually dont write reviews  but felt I should seeing that I bought this based off reviews ,0.135,0.078,0.787,0.765,Positive
Give it a 4 star because one flaw witch is DONT close all the way,0.0,0.172,0.828,-0.3612,Negative
This is my new holy grail foundation I have really dry skin so the dewy finish and moisturizing formula are great for my skin type It also feels very light while covering redness and blemishes,0.111,0.0,0.889,0.6249,Positive
I love this foundation My skin is super dry and this foundation makes my skin so dewy  The finish is so beautiful If you have dry skin you should try it,0.327,0.0,0.673,0.9336,Positive
I have skin that gets oily fast but mattifying foundation doesnt look good on me Matte ones emphasize my dry spots and my blemishes I now prefer natural looking light to medium coverage foundation and then i spot conceal blemishes This has become my favorite It gives me a natural looking medium coverage I love it so much and the price is awesome here Try it even if u have oily acne prone skin like me Just set it with powder,0.262,0.032,0.706,0.9753,Positive
It looked cheap on my skin and quickly oxidizes to a trump like orange,0.172,0.0,0.828,0.3612,Positive
Product is extremely darkshould be called Dark Tan,0.0,0.0,1.0,0.0,Neutral
I have really light skin and often find it really hard to get makeup that worksfits my skin This foundation provides pretty good coverage and is lightweight Also you dont need to use very much of it at all which is nice I use Dr Jart  BB cream then this foundation and I cover it with Bare Minerals  Matte powder and this combination works really nicely on my skin Like I said I am really pale so this is the closest thing Ive found to my skin tone it is not as white as Id like but it does the job I will probably buy another bottle when Im through with this one Maybelline products are generally always a good buy,0.125,0.011,0.864,0.9011,Positive
Im shocked at how great this foundation is for a little I paid I was in need of something with good coverage and stay power and this was perfect and what makes it even better is it doesnt break the bank If you havent tried Fit Me then I would highly suggest you do My skin type is normal to dry  especially dry in the winter so I purchased the dewy and Im in love My skin breathe and it doesnt leave my skin thick and sticky feeling either It blends out nicely has great coverage and lasts me all day long I will be buying this foundation again I highly recommend this for anyone who is looking for good quality coverage and affordable foundation,0.232,0.031,0.737,0.9813,Positive
I like how well this foundation matched my skin Im very pale and a lot of foundations are too dark for my skin tone It also spreads very easily with a makeup sponge,0.213,0.0,0.787,0.7425,Positive
This is such a good foundation and an exact match What can I ask for more And its only 5 bucks This doesnt cake on face Applies beautifully,0.223,0.0,0.777,0.765,Positive
I am not crazy about liquid foundation but I am a fan of Maybellines concealers so I decided to give it a try  The color was perfect color for my fair skin Its a thinner foundation so its not heavy feeling on my face It blends very smoothly and evenly Considering I am not a fan of liquid I do like this one I normally wear the  Maybelline Dream Matte Mousse Foundation and I definitely still prefer it over the Fit me but if you like liquid foundations I would definitely recommend this,0.353,0.014,0.632,0.9886,Positive
I rarely wear foundation but I do I wear this It is darker than my skin but it blends evenly and I like the final look I dont like to apply this with my fingers and I refuse to use sponges or brushes so I no longer wear this Itd have to be a very special occasion for me to wear makeup nowadays For now I only wear bb cream and even thats not dailyYou will need a setting powder andor spray with this product I always felt particularly slick with it,0.113,0.071,0.816,0.5981,Positive
One of my favorite gotos for foundation My skin looks beautiful when I wear it Will definitely purchase again,0.39,0.0,0.61,0.8625,Positive
This product is absolutely amazing Ive spent quite a pretty penny looking for the right foundation and this one is THE one I love that there are so many different tones and finishes to choose from which is convenient to make an easy switch depending on the season Ive purchased this product many times and have no plans to stop,0.207,0.062,0.732,0.9059,Positive
It works well but didnt last longer on my skin,0.147,0.0,0.853,0.1406,Positive
